,Id_joueur,Strategy,Max_Score,History
136,1,Dumb,33,"[4, 5, 8, 10, 11, 12, 14, 15, 12, 12, 16, 17, 18, 18, 19, 20, 25, 23, 26, 30, 31, 32, 29, 28, 24, 26, 28, 33, 33]"
137,2,Dumb,35,"[3, 4, 3, 3, 4, 5, 5, 10, 13, 13, 12, 13, 14, 15, 17, 17, 18, 18, 18, 15, 16, 21, 24, 33, 31, 32, 31, 31, 35]"
138,1,Dumb,27,"[4, 5, 7, 7, 8, 10, 11, 13, 13, 12, 12, 11, 11, 13, 12, 11, 11, 15, 17, 18, 21, 22, 24, 26, 23, 23, 25, 28, 30, 27]"
139,2,Dumb,38,"[3, 4, 5, 6, 7, 7, 8, 9, 12, 14, 17, 19, 20, 23, 25, 27, 28, 26, 28, 29, 27, 27, 28, 31, 33, 34, 35, 34, 40, 38]"
140,1,Dumb,31,"[4, 5, 5, 6, 7, 8, 9, 9, 12, 13, 14, 15, 17, 17, 17, 17, 15, 18, 20, 20, 23, 29, 30, 29, 32, 30, 30, 25, 29, 31]"
141,2,Dumb,35,"[3, 5, 6, 7, 8, 9, 11, 12, 12, 12, 14, 14, 16, 17, 19, 24, 24, 24, 24, 26, 25, 23, 25, 26, 26, 30, 35, 37, 34, 35]"
142,1,Dumb,24,"[4, 5, 7, 8, 9, 10, 11, 12, 14, 12, 11, 13, 12, 10, 12, 15, 15, 17, 15, 16, 16, 15, 16, 18, 18, 20, 20, 21, 21, 24]"
143,2,Dumb,44,"[3, 4, 4, 5, 9, 7, 8, 9, 13, 16, 17, 18, 22, 23, 23, 24, 24, 27, 30, 31, 34, 35, 35, 36, 37, 38, 39, 42, 44]"
144,1,Dumb,27,"[4, 5, 5, 6, 7, 8, 8, 10, 10, 8, 9, 10, 10, 9, 12, 18, 14, 16, 18, 19, 20, 23, 23, 26, 27, 27, 25, 24, 27]"
145,2,Dumb,48,"[3, 5, 6, 8, 8, 11, 11, 12, 17, 18, 18, 20, 23, 24, 23, 24, 28, 27, 27, 26, 28, 29, 29, 27, 30, 33, 37, 37, 48]"
146,1,Dumb,27,"[4, 5, 6, 7, 8, 9, 9, 10, 12, 13, 14, 17, 16, 19, 21, 20, 21, 21, 22, 21, 21, 21, 22, 22, 19, 22, 23, 24, 27]"
147,2,Dumb,37,"[3, 5, 5, 6, 7, 9, 11, 11, 11, 13, 14, 14, 15, 16, 16, 19, 19, 20, 24, 26, 28, 29, 31, 36, 37, 35, 36, 37]"
148,1,Dumb,25,"[4, 5, 7, 8, 9, 11, 11, 12, 13, 15, 15, 14, 15, 15, 16, 16, 16, 17, 16, 19, 18, 17, 19, 19, 21, 24, 25, 30, 31, 25]"
149,2,Dumb,43,"[3, 4, 4, 5, 7, 8, 8, 10, 11, 11, 15, 15, 18, 21, 20, 22, 23, 26, 27, 29, 31, 33, 33, 34, 37, 33, 35, 32, 40, 43]"
150,1,Dumb,44,"[4, 5, 7, 8, 8, 9, 10, 11, 8, 9, 10, 10, 10, 14, 15, 18, 22, 23, 27, 27, 31, 34, 36, 36, 41, 44]"
151,2,Dumb,18,"[3, 4, 4, 6, 8, 8, 9, 14, 16, 16, 19, 20, 23, 19, 20, 19, 17, 20, 18, 20, 19, 15, 16, 17, 16, 18]"
152,1,Dumb,32,"[4, 5, 6, 8, 10, 11, 12, 12, 12, 14, 12, 13, 14, 13, 15, 19, 21, 20, 20, 22, 25, 27, 29, 30, 36, 36, 35, 32, 32]"
153,2,Dumb,35,"[3, 4, 5, 5, 5, 6, 8, 10, 11, 14, 16, 16, 20, 20, 20, 19, 20, 22, 23, 23, 23, 22, 23, 23, 20, 23, 29, 34, 35]"
154,1,Dumb,46,"[4, 6, 7, 8, 8, 8, 8, 12, 13, 15, 15, 16, 16, 18, 19, 20, 21, 19, 21, 25, 26, 28, 29, 27, 31, 36, 34, 36, 36, 46]"
155,2,Dumb,29,"[3, 3, 5, 6, 8, 10, 11, 9, 10, 12, 13, 14, 15, 15, 16, 18, 21, 22, 22, 22, 25, 23, 26, 26, 24, 25, 28, 27, 29]"
156,1,Dumb,40,"[4, 5, 5, 7, 6, 7, 8, 9, 11, 12, 16, 16, 17, 20, 25, 25, 28, 28, 28, 27, 23, 25, 25, 22, 31, 33, 35, 39, 39, 40]"
157,2,Dumb,25,"[3, 5, 6, 8, 9, 10, 11, 12, 13, 13, 12, 14, 14, 13, 11, 12, 13, 17, 17, 23, 24, 25, 30, 31, 25, 26, 24, 23, 27, 25]"
158,1,Dumb,28,"[4, 6, 7, 8, 8, 10, 12, 13, 15, 16, 14, 14, 14, 17, 18, 18, 18, 19, 18, 20, 21, 19, 21, 19, 21, 22, 23, 24, 26, 28]"
159,2,Dumb,43,"[3, 4, 4, 6, 7, 7, 7, 8, 9, 12, 14, 16, 17, 16, 18, 20, 21, 25, 25, 28, 29, 30, 33, 34, 36, 40, 39, 41, 37, 43]"
160,1,Dumb,28,"[4, 5, 6, 9, 9, 10, 10, 13, 15, 15, 15, 18, 18, 19, 20, 17, 17, 17, 25, 26, 24, 24, 23, 26, 28, 31, 34, 29, 28, 28]"
161,2,Dumb,41,"[3, 4, 5, 5, 6, 8, 9, 8, 9, 12, 12, 14, 13, 14, 20, 22, 23, 24, 18, 22, 24, 27, 28, 27, 27, 26, 33, 37, 39, 41]"
162,1,Dumb,25,"[4, 5, 6, 6, 7, 9, 8, 10, 11, 13, 13, 12, 13, 14, 16, 18, 19, 18, 16, 18, 21, 21, 25, 26, 25, 32, 33, 29, 26, 25]"
163,2,Dumb,40,"[3, 4, 6, 7, 8, 11, 11, 11, 12, 13, 17, 21, 18, 19, 21, 20, 23, 26, 27, 27, 27, 28, 26, 29, 30, 25, 31, 40, 40, 40]"
164,1,Dumb,34,"[4, 5, 5, 6, 6, 7, 7, 9, 9, 9, 11, 12, 14, 14, 18, 21, 21, 20, 20, 22, 23, 25, 27, 26, 26, 25, 25, 24, 28, 34]"
165,2,Dumb,31,"[3, 5, 6, 8, 10, 12, 12, 13, 15, 18, 16, 17, 19, 19, 17, 17, 20, 22, 24, 23, 24, 27, 26, 28, 34, 33, 37, 37, 36, 31]"
166,1,Dumb,27,"[4, 6, 7, 7, 8, 8, 11, 14, 12, 14, 17, 19, 19, 21, 23, 26, 27, 28, 27, 27, 27, 25, 24, 27, 28, 33, 30, 32, 33, 27]"
167,2,Dumb,39,"[3, 3, 5, 6, 8, 9, 8, 10, 11, 11, 10, 13, 12, 13, 13, 11, 12, 15, 17, 19, 23, 27, 28, 26, 27, 28, 30, 30, 39]"
168,1,Dumb,27,"[4, 5, 7, 7, 6, 7, 7, 8, 8, 9, 9, 11, 12, 11, 12, 12, 9, 10, 11, 12, 16, 18, 14, 16, 15, 17, 19, 23, 27, 27]"
169,2,Dumb,40,"[3, 4, 5, 8, 10, 11, 12, 16, 15, 17, 18, 18, 21, 22, 25, 29, 31, 33, 33, 34, 31, 36, 40, 39, 43, 43, 40, 39, 37, 40]"
170,1,Dumb,34,"[4, 5, 6, 5, 6, 6, 7, 8, 9, 11, 14, 14, 17, 18, 19, 21, 23, 25, 29, 29, 31, 29, 26, 26, 23, 26, 27, 33, 34]"
171,2,Dumb,30,"[3, 4, 8, 8, 10, 12, 12, 13, 14, 14, 14, 15, 14, 15, 16, 16, 16, 16, 16, 20, 20, 25, 26, 32, 32, 31, 32, 30]"
172,1,Dumb,42,"[4, 5, 6, 6, 8, 10, 12, 15, 14, 16, 16, 18, 19, 19, 21, 22, 19, 18, 20, 23, 25, 27, 25, 26, 28, 29, 30, 30, 31, 42]"
173,2,Dumb,23,"[3, 4, 6, 7, 7, 7, 7, 8, 11, 10, 11, 12, 13, 15, 14, 19, 23, 23, 24, 22, 24, 26, 27, 32, 27, 29, 30, 32, 32, 23]"
174,1,Dumb,25,"[4, 5, 6, 6, 9, 10, 11, 13, 12, 13, 13, 13, 12, 12, 14, 15, 18, 18, 18, 19, 21, 19, 19, 22, 23, 28, 26, 28, 21, 25]"
175,2,Dumb,45,"[3, 4, 6, 7, 6, 7, 8, 11, 13, 13, 16, 18, 21, 21, 22, 22, 22, 25, 25, 26, 29, 34, 32, 32, 32, 33, 33, 41, 42, 45]"
176,1,Dumb,24,"[4, 5, 6, 7, 8, 7, 8, 10, 9, 12, 14, 16, 20, 20, 22, 23, 21, 25, 28, 28, 30, 31, 24, 24, 26, 28, 23, 19, 20, 24]"
177,2,Dumb,43,"[3, 4, 6, 6, 9, 10, 11, 13, 14, 13, 13, 13, 12, 13, 13, 17, 20, 16, 17, 17, 19, 26, 29, 31, 32, 35, 41, 43, 44, 43]"
178,1,Dumb,29,"[4, 5, 6, 7, 10, 11, 8, 9, 9, 12, 11, 13, 18, 19, 18, 18, 20, 24, 20, 21, 22, 22, 24, 25, 26, 30, 24, 25, 24, 29]"
179,2,Dumb,40,"[3, 4, 5, 6, 5, 10, 11, 13, 14, 15, 16, 16, 14, 17, 18, 19, 19, 23, 23, 24, 26, 31, 28, 29, 29, 34, 38, 39, 40]"
180,1,Dumb,23,"[4, 5, 6, 8, 9, 10, 11, 9, 10, 11, 10, 11, 15, 17, 19, 20, 20, 21, 19, 21, 21, 21, 25, 26, 28, 24, 25, 23, 25, 23]"
181,2,Dumb,46,"[3, 4, 5, 5, 6, 7, 12, 13, 13, 16, 18, 18, 16, 16, 17, 20, 19, 23, 24, 28, 30, 28, 26, 27, 34, 33, 38, 38, 42, 46]"
182,1,Dumb,30,"[4, 5, 6, 7, 9, 9, 10, 9, 9, 11, 11, 15, 16, 18, 19, 21, 24, 23, 23, 22, 19, 19, 20, 22, 23, 28, 27, 25, 24, 30]"
183,2,Dumb,42,"[3, 4, 5, 6, 7, 9, 11, 13, 14, 17, 16, 19, 15, 15, 16, 17, 18, 19, 22, 28, 29, 33, 31, 32, 32, 32, 35, 38, 39, 42]"
184,1,Dumb,36,"[4, 5, 7, 7, 8, 9, 10, 13, 15, 19, 20, 19, 21, 20, 20, 21, 21, 24, 23, 27, 25, 28, 29, 26, 26, 27, 30, 36]"
185,2,Dumb,26,"[3, 4, 5, 7, 8, 9, 9, 8, 8, 7, 9, 11, 12, 14, 15, 17, 19, 19, 21, 23, 22, 21, 26, 28, 29, 30, 29, 26]"
186,1,Dumb,37,"[4, 5, 7, 9, 9, 12, 13, 11, 10, 11, 12, 13, 13, 10, 12, 12, 12, 19, 21, 22, 22, 24, 26, 26, 28, 29, 29, 32, 33, 37]"
187,2,Dumb,32,"[3, 4, 5, 5, 6, 5, 9, 12, 13, 14, 15, 17, 22, 23, 24, 26, 28, 23, 23, 24, 26, 26, 28, 27, 29, 29, 30, 34, 30, 32]"
188,1,Dumb,25,"[4, 5, 5, 5, 7, 8, 10, 11, 12, 13, 16, 15, 16, 17, 21, 21, 17, 18, 18, 18, 16, 19, 17, 18, 20, 24, 24, 30, 27, 25]"
189,2,Dumb,40,"[3, 5, 7, 9, 9, 9, 9, 11, 11, 12, 14, 14, 16, 16, 16, 21, 22, 24, 26, 31, 31, 34, 34, 35, 35, 35, 39, 35, 40, 40]"
190,1,Dumb,30,"[4, 6, 7, 6, 7, 7, 9, 9, 12, 10, 14, 15, 16, 17, 17, 19, 19, 24, 24, 24, 25, 26, 26, 30, 31, 33, 34, 32, 33, 30]"
191,2,Dumb,38,"[3, 3, 6, 7, 10, 10, 11, 12, 15, 15, 13, 14, 18, 17, 18, 20, 20, 18, 20, 21, 25, 24, 27, 25, 24, 24, 28, 29, 34, 38]"
192,1,Dumb,38,"[4, 5, 7, 8, 9, 9, 10, 12, 16, 17, 20, 23, 21, 22, 22, 20, 23, 24, 25, 24, 20, 21, 18, 25, 30, 32, 32, 33, 31, 38]"
193,2,Dumb,28,"[3, 4, 4, 5, 7, 8, 10, 9, 7, 8, 7, 9, 10, 13, 17, 18, 16, 19, 20, 27, 27, 32, 33, 28, 27, 26, 28, 31, 34, 28]"
194,1,Dumb,32,"[4, 5, 6, 9, 10, 12, 13, 11, 12, 12, 13, 14, 14, 15, 14, 16, 18, 18, 19, 17, 12, 14, 15, 15, 15, 20, 21, 27, 28, 32]"
195,2,Dumb,34,"[3, 4, 5, 4, 5, 5, 9, 10, 12, 13, 15, 16, 17, 20, 21, 21, 23, 24, 27, 35, 35, 35, 37, 42, 40, 39, 38, 35, 37, 34]"
196,1,Dumb,26,"[4, 5, 6, 7, 9, 10, 8, 10, 11, 11, 10, 9, 10, 10, 14, 17, 19, 20, 22, 24, 28, 33, 31, 29, 27, 28, 26, 28, 24, 26]"
197,2,Dumb,39,"[3, 4, 5, 7, 6, 10, 11, 11, 13, 16, 19, 20, 23, 23, 21, 20, 20, 21, 22, 21, 19, 20, 24, 29, 29, 33, 33, 38, 40, 39]"
198,1,Dumb,31,"[4, 5, 6, 9, 10, 10, 13, 14, 15, 17, 17, 14, 15, 16, 20, 23, 24, 23, 24, 27, 28, 29, 35, 36, 37, 38, 38, 35, 35, 31]"
199,2,Dumb,33,"[3, 5, 5, 4, 6, 7, 6, 7, 9, 9, 14, 15, 16, 17, 16, 15, 17, 19, 21, 19, 20, 20, 17, 18, 19, 20, 25, 27, 33]"
