,Id_joueur,Strategy,Depth,Max_Score,History
134,1,Exploration,3,19,"[4, 5, 6, 6, 9, 11, 12, 12, 13, 16, 19, 20, 20, 23, 22, 26, 26, 25, 30, 31, 31, 31, 29, 32, 31, 29, 30, 28, 27, 19]"
135,2,Dumb,1,47,"[3, 4, 6, 7, 6, 6, 10, 10, 10, 9, 9, 11, 12, 13, 14, 13, 17, 16, 14, 16, 18, 21, 22, 24, 29, 28, 34, 35, 47]"
136,1,Exploration,3,32,"[4, 5, 7, 8, 8, 11, 13, 15, 17, 20, 22, 21, 22, 25, 26, 29, 30, 30, 28, 31, 32, 30, 32, 34, 34, 38, 36, 38, 31, 32]"
137,2,Dumb,1,44,"[3, 5, 4, 7, 7, 6, 7, 7, 6, 5, 7, 9, 9, 9, 10, 10, 12, 15, 15, 14, 19, 22, 22, 23, 22, 22, 23, 32, 36, 44]"
138,1,Exploration,3,47,"[4, 5, 7, 8, 9, 11, 14, 15, 18, 17, 21, 22, 25, 27, 25, 28, 28, 32, 32, 35, 35, 39, 37, 36, 40, 42, 46, 47]"
139,2,Dumb,1,17,"[3, 5, 4, 6, 7, 6, 5, 6, 9, 9, 7, 8, 6, 10, 11, 10, 12, 12, 11, 12, 13, 14, 16, 18, 15, 16, 14, 17]"
140,1,Exploration,3,40,"[4, 5, 7, 7, 9, 11, 11, 13, 14, 15, 18, 20, 22, 25, 27, 31, 32, 35, 34, 36, 36, 39, 42, 38, 41, 40, 43, 39, 39, 40]"
141,2,Dumb,1,29,"[3, 5, 5, 6, 7, 9, 8, 9, 10, 10, 9, 9, 9, 9, 8, 8, 9, 9, 9, 10, 13, 10, 14, 15, 18, 18, 22, 23, 25, 29]"
142,1,Exploration,3,53,"[4, 5, 5, 8, 11, 12, 15, 15, 16, 17, 18, 20, 22, 24, 26, 27, 26, 27, 29, 31, 35, 38, 36, 35, 34, 36, 41, 45, 49, 53]"
143,2,Dumb,1,16,"[3, 5, 6, 5, 4, 5, 6, 6, 7, 8, 9, 11, 10, 9, 10, 12, 14, 15, 15, 14, 14, 18, 17, 21, 21, 22, 18, 17, 16, 16]"
144,1,Exploration,3,36,"[4, 5, 7, 7, 10, 12, 13, 16, 17, 19, 22, 21, 24, 24, 25, 27, 31, 31, 30, 29, 29, 33, 36, 35, 43, 43, 43, 39, 38, 36]"
145,2,Dumb,1,35,"[3, 5, 5, 7, 5, 6, 6, 6, 7, 6, 7, 9, 8, 9, 11, 13, 9, 13, 15, 19, 18, 18, 18, 18, 15, 15, 21, 24, 28, 35]"
146,1,Exploration,3,28,"[4, 5, 5, 6, 8, 11, 13, 16, 18, 19, 19, 20, 22, 21, 25, 28]"
147,2,Dumb,1,10,"[3, 5, 6, 8, 7, 6, 8, 5, 5, 7, 8, 10, 13, 13, 10, 10]"
148,1,Exploration,3,41,"[4, 5, 7, 8, 9, 10, 10, 12, 14, 14, 16, 21, 23, 24, 27, 30, 31, 33, 36, 35, 40, 37, 38, 36, 42, 46, 44, 46, 42, 41]"
149,2,Dumb,1,27,"[3, 5, 4, 5, 7, 10, 10, 10, 11, 11, 11, 8, 10, 10, 8, 8, 10, 9, 10, 10, 12, 17, 21, 17, 14, 14, 17, 20, 27]"
150,1,Exploration,3,44,"[4, 5, 6, 8, 7, 7, 11, 12, 13, 14, 17, 17, 16, 19, 19, 20, 26, 31, 30, 33, 34, 34, 38, 40, 41, 41, 43, 45, 45, 44]"
151,2,Dumb,1,23,"[3, 4, 6, 7, 10, 10, 9, 9, 12, 11, 12, 15, 16, 17, 20, 17, 13, 13, 14, 15, 15, 16, 14, 15, 16, 16, 17, 17, 23]"
152,1,Exploration,3,38,"[4, 5, 6, 7, 9, 11, 14, 15, 17, 18, 20, 19, 20, 21, 21, 18, 21, 24, 25, 24, 25, 32, 34, 35, 33, 34, 37, 36, 40, 38]"
153,2,Dumb,1,29,"[3, 4, 6, 7, 7, 7, 6, 7, 6, 7, 9, 10, 12, 13, 19, 20, 18, 21, 20, 25, 22, 18, 17, 21, 27, 26, 26, 27, 27, 29]"
154,1,Exploration,3,37,"[4, 5, 6, 7, 7, 10, 13, 16, 16, 19, 19, 22, 24, 25, 21, 25, 27, 28, 26, 28, 27, 31, 34, 37, 38, 36, 38, 35, 34, 37]"
155,2,Dumb,1,31,"[3, 4, 7, 7, 9, 7, 6, 8, 7, 7, 9, 9, 7, 13, 14, 15, 15, 17, 17, 23, 21, 19, 19, 16, 23, 25, 25, 28, 29, 31]"
156,1,Exploration,3,36,"[4, 5, 5, 7, 10, 10, 10, 13, 16, 19, 21, 22, 24, 27, 27, 28, 28, 31, 29, 29, 30, 32, 33, 35, 35, 36, 35, 35, 36, 36]"
157,2,Dumb,1,30,"[3, 5, 6, 6, 6, 8, 9, 8, 8, 6, 6, 8, 7, 7, 8, 12, 12, 13, 15, 16, 19, 17, 18, 21, 23, 23, 26, 26, 28, 30]"
158,1,Exploration,3,23,"[4, 5, 5, 8, 9, 8, 12, 14, 14, 16, 19, 22, 18, 17, 20, 23, 26, 27, 25, 23, 27, 28, 29, 26, 24, 27, 24, 24, 20, 23]"
159,2,Dumb,1,42,"[3, 5, 6, 7, 9, 9, 7, 8, 9, 12, 8, 12, 16, 16, 15, 16, 13, 17, 24, 23, 20, 23, 26, 30, 32, 36, 36, 45, 44, 42]"
160,1,Exploration,3,29,"[4, 5, 7, 8, 11, 9, 12, 13, 15, 18, 21, 21, 23, 23, 26, 26, 29, 29, 30, 29, 29, 32, 37, 38, 37, 37, 29, 31, 29, 29]"
161,2,Dumb,1,43,"[3, 5, 5, 5, 7, 9, 7, 9, 9, 8, 9, 9, 9, 10, 11, 13, 12, 14, 15, 22, 18, 17, 14, 17, 19, 30, 34, 39, 37, 43]"
162,1,Exploration,3,47,"[4, 5, 6, 7, 8, 12, 15, 17, 19, 17, 20, 23, 23, 25, 28, 31, 31, 32, 32, 35, 35, 36, 39, 41, 43, 42, 40, 41, 47]"
163,2,Dumb,1,21,"[3, 4, 5, 8, 7, 5, 4, 5, 7, 9, 7, 7, 11, 8, 7, 8, 9, 12, 11, 14, 13, 13, 16, 12, 15, 21, 21, 21, 21]"
164,1,Exploration,3,44,"[4, 5, 5, 7, 7, 9, 10, 10, 12, 16, 18, 19, 20, 21, 24, 27, 27, 29, 30, 30, 31, 32, 36, 38, 39, 41, 41, 45, 44, 44]"
165,2,Dumb,1,21,"[3, 5, 6, 8, 9, 9, 11, 11, 11, 9, 11, 10, 11, 13, 14, 12, 17, 14, 17, 15, 22, 17, 15, 16, 19, 17, 19, 20, 22, 21]"
166,1,Exploration,3,43,"[4, 5, 7, 7, 8, 12, 14, 14, 14, 17, 19, 18, 20, 22, 25, 27, 29, 32, 33, 36, 38, 38, 39, 37, 37, 42, 46, 47, 43]"
167,2,Dumb,1,23,"[3, 5, 5, 7, 7, 6, 6, 9, 9, 8, 12, 11, 12, 12, 14, 10, 11, 14, 12, 10, 11, 14, 15, 17, 18, 18, 13, 21, 23]"
168,1,Exploration,3,39,"[4, 5, 5, 6, 9, 12, 10, 12, 12, 13, 14, 16, 20, 22, 23, 24, 22, 26, 27, 30, 36, 39, 37, 37, 38, 42, 41, 39, 40, 39]"
169,2,Dumb,1,27,"[3, 5, 7, 7, 6, 8, 9, 12, 15, 13, 13, 13, 14, 11, 15, 19, 18, 18, 18, 15, 11, 14, 16, 17, 18, 20, 22, 27, 25, 27]"
170,1,Exploration,3,30,"[4, 5, 5, 5, 6, 8, 8, 11, 14, 18, 17, 18, 20, 25, 29, 29, 27, 28, 28, 25, 26, 29, 32, 32, 29, 33, 34, 31, 33, 30]"
171,2,Dumb,1,39,"[3, 5, 8, 8, 9, 11, 11, 11, 9, 9, 11, 11, 11, 8, 7, 11, 12, 14, 22, 23, 22, 21, 23, 27, 27, 25, 29, 30, 37, 39]"
172,1,Exploration,3,33,"[4, 5, 6, 7, 9, 10, 11, 13, 15, 18, 22, 22, 24, 27, 28, 33, 35, 36, 38, 39, 38, 39, 38, 37, 36, 33, 31, 33, 34, 33]"
173,2,Dumb,1,38,"[3, 4, 5, 6, 7, 7, 8, 9, 8, 7, 6, 8, 8, 7, 8, 4, 4, 6, 6, 10, 9, 13, 16, 20, 23, 33, 29, 30, 32, 38]"
174,1,Exploration,3,35,"[4, 5, 6, 6, 8, 11, 13, 14, 16, 19, 19, 22, 25, 22, 24, 27, 29, 29, 33, 36, 36, 36, 36, 35, 33, 33, 36, 36, 34, 35]"
175,2,Dumb,1,37,"[3, 4, 7, 7, 7, 7, 6, 8, 7, 7, 8, 7, 10, 13, 13, 12, 11, 12, 11, 11, 12, 14, 17, 23, 24, 25, 24, 30, 31, 37]"
176,1,Exploration,3,47,"[4, 5, 7, 8, 9, 12, 10, 14, 12, 13, 14, 14, 18, 20, 21, 25, 27, 30, 32, 35, 33, 36, 39, 40, 42, 44, 47, 49, 49, 47]"
177,2,Dumb,1,23,"[3, 5, 4, 5, 6, 8, 9, 12, 11, 13, 14, 15, 14, 14, 14, 13, 15, 13, 11, 13, 15, 16, 14, 14, 14, 13, 12, 15, 17, 23]"
178,1,Exploration,3,45,"[4, 5, 5, 6, 9, 11, 13, 15, 16, 18, 19, 22, 20, 19, 24, 26, 29, 31, 30, 30, 35, 36, 38, 40, 43, 43, 46, 47, 46, 45]"
179,2,Dumb,1,25,"[3, 5, 7, 7, 6, 6, 6, 7, 7, 7, 8, 10, 13, 14, 11, 12, 13, 13, 15, 15, 13, 14, 15, 14, 15, 15, 15, 16, 20, 25]"
180,1,Exploration,3,33,"[4, 5, 5, 7, 10, 10, 12, 15, 16, 17, 18, 20, 23, 24, 28, 28, 32, 29, 33, 34, 35, 35, 38, 38, 39, 38, 38, 39, 36, 33]"
181,2,Dumb,1,36,"[3, 5, 6, 6, 6, 8, 7, 6, 8, 10, 11, 10, 10, 10, 9, 9, 11, 14, 13, 14, 13, 14, 16, 18, 21, 22, 24, 26, 37, 36]"
182,1,Exploration,3,38,"[4, 5, 5, 8, 9, 12, 14, 17, 18, 18, 21, 22, 25, 28, 29, 30, 32, 31, 33, 33, 35, 34, 34, 31, 30, 34, 36, 43, 42, 38]"
183,2,Dumb,1,27,"[3, 5, 6, 6, 6, 5, 5, 5, 7, 7, 7, 7, 7, 5, 7, 9, 9, 13, 12, 12, 14, 17, 22, 25, 26, 23, 23, 20, 27]"
184,1,Exploration,3,45,"[4, 5, 5, 8, 9, 9, 12, 13, 16, 16, 17, 20, 21, 24, 25, 26, 29, 30, 33, 31, 31, 34, 36, 35, 35, 38, 33, 33, 38, 45]"
185,2,Dumb,1,22,"[3, 5, 6, 6, 8, 8, 7, 8, 10, 12, 10, 10, 10, 9, 12, 13, 10, 11, 17, 15, 16, 17, 20, 22, 23, 27, 29, 29, 26, 22]"
186,1,Exploration,3,41,"[4, 5, 6, 8, 10, 10, 12, 12, 14, 17, 16, 19, 19, 20, 21, 24, 24, 26, 28, 30, 31, 33, 31, 33, 35, 41, 45, 41]"
187,2,Dumb,1,21,"[3, 4, 5, 5, 7, 7, 10, 10, 9, 10, 12, 12, 12, 14, 15, 15, 19, 16, 16, 15, 19, 21, 23, 20, 20, 16, 19, 21]"
188,1,Exploration,3,43,"[4, 5, 5, 8, 10, 11, 13, 15, 17, 18, 19, 22, 25, 28, 31, 31, 33, 31, 32, 33, 30, 32, 31, 33, 29, 32, 31, 34, 41, 43]"
189,2,Dumb,1,25,"[3, 5, 6, 5, 6, 7, 6, 6, 7, 9, 9, 7, 7, 5, 6, 6, 10, 10, 12, 19, 17, 20, 20, 28, 29, 30, 28, 29, 23, 25]"
190,1,Exploration,3,45,"[4, 5, 6, 7, 8, 8, 11, 13, 15, 18, 19, 20, 21, 24, 27, 27, 28, 32, 31, 35, 33, 32, 33, 34, 34, 39, 42, 42, 42, 45]"
191,2,Dumb,1,21,"[3, 4, 5, 7, 9, 10, 9, 8, 8, 10, 8, 9, 12, 10, 11, 11, 12, 11, 12, 14, 17, 19, 23, 22, 21, 18, 19, 24, 23, 21]"
192,1,Exploration,3,38,"[4, 5, 6, 8, 9, 8, 8, 9, 10, 12, 13, 16, 15, 18, 18, 21, 24, 25, 26, 27, 31, 33, 33, 36, 37, 38, 42, 40, 40, 38]"
193,2,Dumb,1,33,"[3, 4, 6, 5, 8, 11, 11, 12, 13, 13, 15, 16, 17, 17, 19, 20, 16, 17, 20, 18, 17, 17, 19, 17, 19, 21, 20, 22, 28, 33]"
194,1,Exploration,3,37,"[4, 5, 6, 9, 9, 8, 10, 12, 11, 15, 16, 17, 18, 18, 19, 19, 20, 23, 23, 27, 30, 33, 32, 30, 25, 23, 27, 32, 38, 37]"
195,2,Dumb,1,30,"[3, 4, 6, 5, 8, 9, 10, 11, 12, 12, 13, 13, 16, 17, 19, 21, 20, 19, 21, 19, 20, 19, 24, 29, 35, 35, 32, 29, 27, 30]"
196,1,Exploration,3,32,"[4, 5, 6, 8, 10, 13, 11, 13, 14, 18, 17, 16, 18, 20, 22, 26, 24, 27, 27, 24, 28, 32, 37, 33, 36, 38, 40, 38, 36, 32]"
197,2,Dumb,1,36,"[3, 4, 5, 5, 5, 7, 8, 10, 9, 9, 12, 15, 14, 13, 13, 16, 16, 18, 22, 22, 19, 17, 21, 22, 21, 22, 23, 26, 32, 36]"
198,1,Exploration,3,23,"[4, 5, 5, 6, 9, 10, 12, 13, 13, 15, 16, 17, 20, 23, 26, 25, 26, 27, 31, 31, 32, 31, 29, 32, 33, 30, 25, 23]"
199,2,Dumb,1,39,"[3, 5, 6, 7, 7, 8, 7, 9, 12, 10, 11, 13, 11, 10, 12, 12, 14, 16, 13, 15, 17, 21, 24, 21, 26, 34, 38, 39]"
