,func,ncalls,ccalls,tottime,cumtime,callers
34,<built-in method numpy.array>,7928,0,0.0453691,0.0453691,
5,"<code object where at 0x0000011A242DE7C0, file ""<__array_function__ internals>"", line 2>",23696,0,0.1868651,0.0354222,"[_lsprof.profiler_subentry(code=<code object where at 0x0000011A23FBC190, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\multiarray.py"", line 341>, callcount=23696, reccallcount=0, totaltime=0.0063300000000000006, inlinetime=0.0063300000000000006), _lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=23696, reccallcount=0, totaltime=0.14511290000000002, inlinetime=0.14511290000000002)]"
48,<built-in method pygame.base.quit>,1,0,0.0325978,0.0325978,
14,"<code object retournement at 0x0000011A24BA2BE0, file ""c:\Users\iTreek\Documents\Formation\Othello\pawn_file.py"", line 11>",73097,0,0.044994700000000006,0.0322404,"[_lsprof.profiler_subentry(code=<code object Retournement_valeur at 0x0000011A24BA2C90, file ""c:\Users\iTreek\Documents\Formation\Othello\pawn_file.py"", line 1>, callcount=73097, reccallcount=0, totaltime=0.012754300000000001, inlinetime=0.012754300000000001)]"
19,"<code object Undo_move at 0x0000011A264D27C0, file ""c:\Users\iTreek\Documents\Formation\Othello\Player_file.py"", line 20>",23660,0,0.0391725,0.0322234,"[_lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=23660, reccallcount=0, totaltime=0.006949100000000001, inlinetime=0.006949100000000001)]"
7,"<code object _wrapreduction at 0x0000011A24305710, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\fromnumeric.py"", line 69>",3964,0,0.060083000000000004,0.023880000000000002,"[_lsprof.profiler_subentry(code=<code object <dictcomp> at 0x0000011A24305660, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\fromnumeric.py"", line 70>, callcount=3964, reccallcount=0, totaltime=0.004185100000000001, inlinetime=0.004185100000000001), _lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=3964, reccallcount=0, totaltime=0.026553100000000003, inlinetime=0.026553100000000003), _lsprof.profiler_subentry(code=""<method 'items' of 'dict' objects>"", callcount=3964, reccallcount=0, totaltime=0.0018902, inlinetime=0.0018902), _lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=3964, reccallcount=0, totaltime=0.0035746000000000003, inlinetime=0.0035746000000000003)]"
46,<built-in method pygame.event.get>,18,0,0.015567200000000002,0.015567200000000002,
9,"<code object prod at 0x0000011A2430E3A0, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\fromnumeric.py"", line 2933>",3964,0,0.07138520000000001,0.0113022,"[_lsprof.profiler_subentry(code=<code object _wrapreduction at 0x0000011A24305710, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\fromnumeric.py"", line 69>, callcount=3964, reccallcount=0, totaltime=0.060083000000000004, inlinetime=0.023880000000000002)]"
33,<method 'min' of 'numpy.ndarray' objects>,3431,0,0.0601729,0.0078092000000000005,"[_lsprof.profiler_subentry(code=<code object _amin at 0x0000011A243105B0, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\_methods.py"", line 42>, callcount=3431, reccallcount=0, totaltime=0.052363700000000006, inlinetime=0.0023931)]"
40,<method 'pop' of 'list' objects>,23660,0,0.006949100000000001,0.006949100000000001,
4,"<code object where at 0x0000011A23FBC190, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\multiarray.py"", line 341>",23696,0,0.0063300000000000006,0.0063300000000000006,
12,"<code object prod at 0x0000011A2432E500, file ""<__array_function__ internals>"", line 2>",3964,0,0.0839429,0.0058717000000000005,"[_lsprof.profiler_subentry(code='<built-in method numpy.core._multiarray_umath.implement_array_function>', callcount=3964, reccallcount=0, totaltime=0.0770156, inlinetime=0.005630400000000001), _lsprof.profiler_subentry(code=<code object _prod_dispatcher at 0x0000011A2430E2F0, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\fromnumeric.py"", line 2928>, callcount=3964, reccallcount=0, totaltime=0.0010556, inlinetime=0.0010556)]"
6,"<code object <dictcomp> at 0x0000011A24305660, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\fromnumeric.py"", line 70>",3964,0,0.004185100000000001,0.004185100000000001,
41,<built-in method builtins.getattr>,3964,0,0.0035746000000000003,0.0035746000000000003,
11,"<code object _amin at 0x0000011A243105B0, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\_methods.py"", line 42>",3431,0,0.052363700000000006,0.0023931,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=3431, reccallcount=0, totaltime=0.049970600000000004, inlinetime=0.049970600000000004)]"
37,<method 'items' of 'dict' objects>,3964,0,0.0018902,0.0018902,
45,<built-in method pygame.draw.circle>,486,0,0.0017768,0.0017768,
18,"<code object draw_pawns at 0x0000011A264AE870, file ""c:\Users\iTreek\Documents\Formation\Othello\GUI_pygame.py"", line 34>",18,0,0.0616898,0.0017416,"[_lsprof.profiler_subentry(code='<built-in method pygame.display.flip>', callcount=243, reccallcount=0, totaltime=0.058171400000000005, inlinetime=0.058171400000000005), _lsprof.profiler_subentry(code='<built-in method pygame.draw.circle>', callcount=486, reccallcount=0, totaltime=0.0017768, inlinetime=0.0017768)]"
8,"<code object _prod_dispatcher at 0x0000011A2430E2F0, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\fromnumeric.py"", line 2928>",3964,0,0.0010556,0.0010556,
32,<method 'max' of 'numpy.ndarray' objects>,533,0,0.0041032,0.0006738,"[_lsprof.profiler_subentry(code=<code object _amax at 0x0000011A24310500, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\_methods.py"", line 38>, callcount=533, reccallcount=0, totaltime=0.0034294000000000004, inlinetime=0.0003688)]"
10,"<code object _amax at 0x0000011A24310500, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\site-packages\numpy\core\_methods.py"", line 38>",533,0,0.0034294000000000004,0.0003688,"[_lsprof.profiler_subentry(code=""<method 'reduce' of 'numpy.ufunc' objects>"", callcount=533, reccallcount=0, totaltime=0.0030606, inlinetime=0.0030606)]"
0,"<code object Deroulement_tour_bot at 0x0000011A224DA190, file ""c:\Users\iTreek\Documents\Formation\Othello\main.py"", line 56>",18,0,159.8802875,0.0002324,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=18, reccallcount=0, totaltime=2.8000000000000003e-06, inlinetime=2.8000000000000003e-06), _lsprof.profiler_subentry(code=<code object Get_all_permutationAble_squares at 0x0000011A264D6710, file ""c:\Users\iTreek\Documents\Formation\Othello\engine_file.py"", line 67>, callcount=18, reccallcount=0, totaltime=0.016514400000000002, inlinetime=0.00161), _lsprof.profiler_subentry(code=<code object Make_move at 0x0000011A264D2DF0, file ""c:\Users\iTreek\Documents\Formation\Othello\Player_file.py"", line 79>, callcount=18, reccallcount=0, totaltime=159.7535756, inlinetime=7.87e-05), _lsprof.profiler_subentry(code='<built-in method pygame.base.quit>', callcount=1, reccallcount=0, totaltime=0.0325978, inlinetime=0.0325978), _lsprof.profiler_subentry(code=<code object update_screen_board at 0x0000011A264DAEA0, file ""c:\Users\iTreek\Documents\Formation\Othello\GUI_pygame.py"", line 54>, callcount=18, reccallcount=0, totaltime=0.0773645, inlinetime=0.00010750000000000001)]"
21,"<code object Make_move_exploration at 0x0000011A264D60E0, file ""c:\Users\iTreek\Documents\Formation\Othello\Player_file.py"", line 107>",18,0,159.75349690000002,0.0001889,"[_lsprof.profiler_subentry(code=<code object verify_move at 0x0000011A264D63A0, file ""c:\Users\iTreek\Documents\Formation\Othello\engine_file.py"", line 8>, callcount=18, reccallcount=0, totaltime=0.0009938, inlinetime=3.24e-05), _lsprof.profiler_subentry(code=<code object Explore_moves at 0x0000011A264DA450, file ""c:\Users\iTreek\Documents\Formation\Othello\Exploration_part.py"", line 84>, callcount=18, reccallcount=0, totaltime=159.7418347, inlinetime=0.0012654), _lsprof.profiler_subentry(code=<code object __init__ at 0x0000011A24BA2500, file ""c:\Users\iTreek\Documents\Formation\Othello\pawn_file.py"", line 8>, callcount=18, reccallcount=0, totaltime=4.000000000000001e-06, inlinetime=4.000000000000001e-06), _lsprof.profiler_subentry(code=<code object Inverts_pawns at 0x0000011A264D6500, file ""c:\Users\iTreek\Documents\Formation\Othello\engine_file.py"", line 44>, callcount=18, reccallcount=0, totaltime=3.47e-05, inlinetime=2.1400000000000002e-05), _lsprof.profiler_subentry(code=<code object Count_score at 0x0000011A264D6660, file ""c:\Users\iTreek\Documents\Formation\Othello\engine_file.py"", line 60>, callcount=18, reccallcount=0, totaltime=0.010273800000000001, inlinetime=0.010273800000000001), _lsprof.profiler_subentry(code=<code object Convert_coord_to_string at 0x0000011A24BA2EA0, file ""c:\Users\iTreek\Documents\Formation\Othello\utils.py"", line 12>, callcount=18, reccallcount=0, totaltime=7.450000000000001e-05, inlinetime=7.450000000000001e-05), _lsprof.profiler_subentry(code=<code object place_pawn at 0x0000011A224EBF50, file ""c:\Users\iTreek\Documents\Formation\Othello\board_file.py"", line 14>, callcount=18, reccallcount=0, totaltime=8.89e-05, inlinetime=6.25e-05), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=18, reccallcount=0, totaltime=3.6000000000000003e-06, inlinetime=3.6000000000000003e-06)]"
30,"<code object update_screen_board at 0x0000011A264DAEA0, file ""c:\Users\iTreek\Documents\Formation\Othello\GUI_pygame.py"", line 54>",18,0,0.0773645,0.00010750000000000001,"[_lsprof.profiler_subentry(code='<built-in method pygame.event.get>', callcount=18, reccallcount=0, totaltime=0.015567200000000002, inlinetime=0.015567200000000002), _lsprof.profiler_subentry(code=<code object draw_pawns at 0x0000011A264AE870, file ""c:\Users\iTreek\Documents\Formation\Othello\GUI_pygame.py"", line 34>, callcount=18, reccallcount=0, totaltime=0.0616898, inlinetime=0.0017416)]"
1,"<code object main_pygame at 0x0000011A224EBB30, file ""c:\Users\iTreek\Documents\Formation\Othello\main.py"", line 102>",1,0,159.88037350000002,8.6e-05,"[_lsprof.profiler_subentry(code=<code object Deroulement_tour_bot at 0x0000011A224DA190, file ""c:\Users\iTreek\Documents\Formation\Othello\main.py"", line 56>, callcount=18, reccallcount=0, totaltime=159.8802875, inlinetime=0.0002324)]"
20,"<code object Make_move at 0x0000011A264D2DF0, file ""c:\Users\iTreek\Documents\Formation\Othello\Player_file.py"", line 79>",18,0,159.7535756,7.87e-05,"[_lsprof.profiler_subentry(code=<code object Make_move_exploration at 0x0000011A264D60E0, file ""c:\Users\iTreek\Documents\Formation\Othello\Player_file.py"", line 107>, callcount=18, reccallcount=0, totaltime=159.75349690000002, inlinetime=0.0001889)]"
27,"<code object Score at 0x0000011A264DA240, file ""c:\Users\iTreek\Documents\Formation\Othello\Exploration_part.py"", line 26>",171,0,7.76e-05,7.76e-05,
31,"<code object __exit__ at 0x0000011A2672BEA0, file ""C:\Users\iTreek\anaconda3\envs\Game\lib\cProfile.py"", line 133>",1,0,5.600000000000001e-06,5.1e-06,"[_lsprof.profiler_subentry(code=""<method 'disable' of '_lsprof.Profiler' objects>"", callcount=1, reccallcount=0, totaltime=5.000000000000001e-07, inlinetime=5.000000000000001e-07)]"
43,<method 'disable' of '_lsprof.Profiler' objects>,1,0,5.000000000000001e-07,5.000000000000001e-07,
