,Id_joueur,Strategy,Depth,Max_Score,History
82,1,Exploration,5,27.0,"[0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 5.0, 7.0, 3.0, 3.0, 7.0, 9.0, 9.0, 9.0, 3.0, 3.0, 5.0, 11.0, 15.0, 11.0, 11.0, 7.0, 7.0, 9.0, 13.0, 19.0, 21.0, 27.0]"
83,2,Dumb,1,-16.0,"[0, -0.0, 2.0, 2.0, 2.0, 2.0, 4.0, 6.0, 4.0, -0.0, 4.0, -0.0, -0.0, -0.0, -6.0, -0.0, -0.0, -0.0, 4.0, 4.0, -6.0, -2.0, -6.0, -4.0, -4.0, -4.0, -0.0, -8.0, -10.0, -12.0, -16.0]"
84,1,Exploration,5,29.0,"[0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 5.0, 5.0, 5.0, 9.0, 13.0, 13.0, 13.0, 19.0, 17.0, 15.0, 15.0, 13.0, 15.0, 17.0, 27.0, 25.0, 29.0, 33.0, 31.0, 27.0, 27.0, 25.0, 29.0]"
85,2,Dumb,1,-26.0,"[0, -0.0, -0.0, -0.0, -0.0, 2.0, 2.0, -2.0, -0.0, -2.0, -6.0, -8.0, -8.0, -10.0, -10.0, -8.0, -10.0, -8.0, -6.0, -8.0, -14.0, -20.0, -18.0, -20.0, -22.0, -20.0, -16.0, -16.0, -18.0, -26.0]"
86,1,Exploration,5,15.0,"[0, 3.0, 3.0, 1.0, 1.0, -3.0, -1.0, 1.0, 5.0, 7.0, 7.0, 1.0, -1.0, 1.0, 5.0, 11.0, 9.0, 11.0, 15.0, 21.0, 17.0, 15.0]"
87,2,Dumb,1,-8.0,"[0, -0.0, 2.0, 2.0, 6.0, 6.0, 6.0, 2.0, -0.0, -4.0, 4.0, 6.0, 6.0, 4.0, -0.0, -2.0, -6.0, -8.0, -10.0, -14.0, -12.0, -8.0]"
88,1,Exploration,5,-1.0,"[0, 3.0, 3.0, 3.0, 7.0, 7.0, 3.0, 3.0, 5.0, 7.0, 7.0, 3.0, -1.0, 3.0, 7.0, 11.0, 9.0, 17.0, 19.0, 23.0, 25.0, 21.0, 19.0, 19.0, 21.0, 11.0, 11.0, 9.0, 7.0, 1.0, -1.0]"
89,2,Dumb,1,12.0,"[0, -0.0, 2.0, -0.0, -4.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 4.0, 6.0, -0.0, 4.0, -0.0, -6.0, -8.0, -14.0, -18.0, -16.0, -14.0, -14.0, -10.0, -4.0, -6.0, -6.0, -2.0, 2.0, 4.0, 12.0]"
90,1,Exploration,5,3.0,"[0, 3.0, 3.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 3.0, 5.0, 9.0, 13.0, 13.0, 17.0, 19.0, 19.0, 13.0, 11.0, 11.0, 9.0, 13.0, 11.0, 5.0, -1.0, -1.0, 9.0, 7.0, 7.0, 17.0, 3.0]"
91,2,Dumb,1,8.0,"[0, -0.0, 2.0, 2.0, 2.0, 6.0, 6.0, 6.0, 6.0, -0.0, -2.0, -6.0, -10.0, -8.0, -10.0, -16.0, -10.0, -8.0, -6.0, 2.0, -4.0, -4.0, -0.0, 6.0, 4.0, 4.0, 6.0, -4.0, -4.0, 4.0, 8.0]"
92,1,Exploration,5,23.0,"[0, 3.0, 3.0, 1.0, -1.0, 1.0, 3.0, 5.0, 5.0, -3.0, 1.0, -7.0, -3.0, 1.0, 3.0, 7.0, 3.0, 9.0, 15.0, 23.0, 19.0, 21.0, 15.0, 21.0, 15.0, 13.0, 27.0, 25.0, 29.0, 25.0, 23.0]"
93,2,Dumb,1,-10.0,"[0, -0.0, 2.0, 4.0, 6.0, 2.0, -0.0, -2.0, 6.0, 6.0, 12.0, 10.0, 6.0, 4.0, -0.0, 6.0, -0.0, -6.0, -10.0, -16.0, -16.0, -12.0, -8.0, -8.0, -10.0, -10.0, -20.0, -22.0, -20.0, -20.0, -10.0]"
94,1,Exploration,5,25.0,"[0, 3.0, 3.0, 1.0, 1.0, 3.0, 3.0, 3.0, 5.0, 7.0, 9.0, 5.0, 9.0, 7.0, 11.0, 9.0, 5.0, 7.0, 11.0, 13.0, 21.0, 19.0, 21.0, 23.0, 25.0, 23.0, 23.0, 21.0, 23.0, 25.0, 25.0]"
95,2,Dumb,1,-20.0,"[0, -0.0, 2.0, 2.0, 2.0, 2.0, 2.0, -0.0, -2.0, -4.0, -0.0, -0.0, -4.0, -0.0, -4.0, -2.0, 4.0, -4.0, -8.0, -10.0, -12.0, -14.0, -18.0, -20.0, -16.0, -16.0, -16.0, -18.0, -16.0, -18.0, -20.0]"
96,1,Exploration,5,41.0,"[0, 3.0, 3.0, 5.0, 5.0, 3.0, 5.0, 5.0, 3.0, 11.0, 11.0, 13.0, 11.0, 11.0, 13.0, 15.0, 17.0, 13.0, 15.0, 17.0, 23.0, 25.0, 17.0, 25.0, 19.0, 11.0, 11.0, 27.0, 39.0, 37.0, 41.0]"
97,2,Dumb,1,-36.0,"[0, -0.0, 2.0, -2.0, -0.0, -0.0, -2.0, 2.0, -0.0, -8.0, -8.0, -6.0, -2.0, -8.0, -10.0, -12.0, -10.0, -10.0, -8.0, -14.0, -18.0, -14.0, -12.0, -16.0, -8.0, -6.0, -8.0, -20.0, -34.0, -32.0, -36.0]"
98,1,Exploration,5,15.0,"[0, 3.0, 3.0, 5.0, 3.0, -1.0, 1.0, 3.0, 5.0, 7.0, 5.0, 7.0, 11.0, 9.0, 13.0, 13.0, 15.0, 17.0, 19.0, 23.0, 19.0, 17.0, 15.0, 7.0, 11.0, 9.0, 11.0, 7.0, 7.0, 13.0, 15.0]"
99,2,Dumb,1,-8.0,"[0, -0.0, 2.0, -0.0, 4.0, 4.0, 2.0, -0.0, -2.0, 2.0, -2.0, -4.0, -4.0, -2.0, -8.0, -6.0, -8.0, -14.0, -16.0, -12.0, -10.0, -6.0, -4.0, -4.0, -0.0, -6.0, -4.0, -0.0, -2.0, -6.0, -8.0]"
