,Id_joueur,Strategy,Max_Score,History
351,2,Dumb,24,"[3, 4, 5, 7, 7, 7, 7, 8, 8, 10, 10, 14, 16, 19, 20, 21, 21, 22, 22, 28, 31, 31, 29, 34, 30, 27, 25, 28, 24]"
352,1,Dumb,28,"[4, 6, 7, 9, 10, 10, 11, 15, 15, 15, 14, 15, 16, 18, 18, 17, 19, 17, 18, 17, 16, 21, 21, 21, 19, 18, 23, 24, 27, 28]"
353,2,Dumb,37,"[3, 3, 4, 4, 6, 7, 8, 7, 9, 12, 15, 16, 17, 17, 20, 20, 23, 25, 28, 30, 31, 30, 32, 35, 43, 39, 39, 38, 38, 37]"
354,1,Dumb,39,"[4, 5, 7, 9, 12, 12, 15, 16, 17, 13, 18, 19, 20, 20, 21, 21, 22, 24, 25, 25, 25, 26, 27, 29, 27, 28, 33, 33, 39]"
355,2,Dumb,29,"[3, 4, 4, 5, 4, 5, 5, 5, 11, 12, 9, 10, 12, 13, 16, 17, 18, 18, 19, 23, 22, 23, 24, 28, 29, 29, 28, 29, 29]"
356,1,Dumb,29,"[4, 5, 7, 8, 9, 10, 9, 11, 10, 11, 12, 13, 17, 19, 20, 19, 21, 26, 28, 28, 31, 30, 31, 32, 31, 32, 37, 39, 35, 29]"
357,2,Dumb,36,"[3, 4, 4, 5, 6, 9, 10, 13, 13, 14, 15, 16, 15, 14, 18, 18, 18, 15, 16, 18, 18, 19, 20, 24, 26, 27, 23, 28, 36, 36]"
358,1,Dumb,35,"[4, 5, 6, 7, 9, 11, 13, 15, 16, 17, 17, 16, 15, 18, 19, 19, 18, 22, 22, 23, 26, 22, 23, 24, 24, 20, 20, 19, 23, 35]"
359,2,Dumb,40,"[3, 5, 5, 6, 6, 7, 6, 6, 9, 10, 12, 16, 17, 15, 17, 20, 21, 20, 22, 22, 28, 30, 29, 30, 36, 38, 44, 45, 40]"
360,1,Dumb,41,"[4, 5, 6, 6, 6, 6, 6, 4, 4, 5, 5, 7, 9, 11, 14, 15, 18, 17, 17, 17, 26, 31, 31, 32, 33, 34, 35, 39, 41, 41]"
361,2,Dumb,25,"[3, 4, 6, 8, 10, 12, 16, 18, 19, 22, 22, 22, 22, 24, 21, 23, 24, 26, 29, 28, 22, 20, 20, 22, 25, 25, 24, 23, 24, 25]"
362,1,Dumb,23,"[4, 5, 6, 7, 6, 8, 11, 11, 12, 13, 16, 18, 19, 20, 20, 23, 20, 22, 22, 26, 25, 24, 27, 28, 26, 29, 30, 28, 28, 23]"
363,2,Dumb,49,"[3, 4, 5, 8, 9, 10, 9, 10, 12, 12, 12, 11, 12, 14, 16, 20, 19, 21, 21, 21, 25, 26, 24, 28, 30, 28, 34, 36, 42, 49]"
364,1,Dumb,38,"[4, 5, 5, 5, 7, 8, 7, 9, 10, 12, 15, 19, 19, 22, 23, 20, 19, 24, 29, 32, 35, 38, 37, 33, 34, 34, 32, 34, 30, 38]"
365,2,Dumb,28,"[3, 5, 7, 8, 8, 12, 12, 12, 13, 13, 12, 11, 12, 11, 16, 19, 20, 17, 18, 14, 12, 15, 19, 20, 22, 26, 30, 36, 33, 28]"
366,1,Dumb,32,"[4, 5, 7, 7, 8, 11, 13, 14, 16, 17, 16, 16, 20, 20, 18, 19, 21, 23, 21, 22, 30, 30, 28, 31, 29, 30, 29, 30, 32]"
367,2,Dumb,34,"[3, 4, 5, 6, 7, 6, 6, 7, 7, 10, 12, 13, 12, 16, 20, 21, 22, 21, 24, 23, 20, 22, 23, 27, 27, 29, 30, 34]"
368,1,Dumb,21,"[4, 5, 6, 6, 7, 8, 9, 8, 11, 12, 14, 13, 15, 17, 16, 20, 22, 22, 24, 26, 25, 26, 22, 26, 24, 25, 23, 22, 21]"
369,2,Dumb,44,"[3, 4, 6, 8, 8, 9, 12, 14, 12, 13, 15, 16, 17, 20, 19, 17, 19, 20, 19, 21, 22, 29, 30, 30, 32, 38, 38, 44]"
370,1,Dumb,28,"[4, 6, 7, 7, 7, 9, 10, 11, 11, 12, 14, 15, 16, 21, 22, 20, 21, 22, 24, 26, 24, 24, 25, 22, 22, 20, 25, 26, 30, 28]"
371,2,Dumb,38,"[3, 3, 5, 7, 8, 8, 9, 11, 12, 13, 14, 14, 15, 12, 16, 17, 18, 21, 19, 22, 24, 26, 30, 32, 38, 37, 37, 35, 36, 38]"
372,1,Dumb,33,"[4, 5, 6, 7, 9, 10, 9, 9, 11, 13, 14, 17, 19, 21, 24, 22, 24, 23, 26, 30, 31, 26, 28, 29, 28, 27, 32, 36, 33, 33]"
373,2,Dumb,34,"[3, 4, 6, 6, 7, 9, 11, 12, 12, 12, 13, 13, 13, 12, 14, 15, 17, 18, 17, 18, 22, 25, 24, 27, 29, 31, 30, 29, 31, 34]"
374,1,Dumb,37,"[4, 5, 6, 8, 10, 10, 10, 10, 11, 17, 18, 19, 20, 19, 18, 19, 18, 23, 22, 24, 28, 28, 27, 26, 22, 25, 25, 30, 37]"
375,2,Dumb,35,"[3, 4, 5, 6, 6, 8, 12, 12, 12, 8, 9, 10, 14, 16, 19, 20, 21, 20, 24, 21, 21, 23, 27, 32, 33, 33, 35, 31, 35]"
376,1,Dumb,24,"[4, 5, 5, 6, 8, 8, 10, 10, 11, 13, 15, 16, 14, 14, 13, 14, 13, 13, 14, 14, 16, 16, 15, 16, 17, 22, 19, 23, 24, 24]"
377,2,Dumb,42,"[3, 5, 7, 7, 8, 9, 10, 12, 12, 12, 13, 16, 18, 22, 22, 25, 28, 29, 30, 31, 32, 36, 37, 39, 38, 39, 40, 38, 42]"
378,1,Dumb,35,"[4, 6, 7, 6, 6, 6, 7, 9, 8, 10, 11, 12, 13, 11, 13, 12, 17, 15, 19, 21, 23, 28, 23, 21, 21, 23, 24, 27, 31, 35]"
379,2,Dumb,35,"[3, 3, 6, 8, 10, 11, 12, 14, 15, 15, 16, 17, 21, 22, 25, 25, 26, 29, 25, 24, 24, 27, 31, 35, 34, 37, 35, 37, 32, 35]"
380,1,Dumb,37,"[4, 5, 6, 6, 8, 10, 11, 13, 14, 16, 17, 17, 16, 18, 18, 21, 23, 21, 23, 26, 26, 28, 29, 35, 33, 32, 34, 34, 34, 37]"
381,2,Dumb,29,"[3, 4, 6, 7, 7, 7, 8, 8, 10, 9, 12, 14, 15, 17, 17, 16, 19, 22, 20, 20, 21, 25, 22, 22, 25, 26, 26, 31, 29]"
382,1,Dumb,29,"[4, 5, 7, 8, 9, 12, 13, 14, 16, 14, 15, 14, 16, 15, 17, 19, 20, 19, 22, 24, 25, 31, 30, 31, 31, 31, 29, 29, 27, 29]"
383,2,Dumb,39,"[3, 4, 4, 5, 6, 5, 6, 7, 10, 12, 15, 15, 18, 20, 18, 20, 21, 23, 23, 24, 22, 21, 21, 23, 25, 31, 31, 35, 36, 39]"
384,1,Dumb,37,"[4, 6, 6, 7, 7, 10, 12, 14, 14, 12, 15, 15, 19, 20, 21, 19, 20, 22, 23, 23, 23, 23, 24, 26, 32, 31, 33, 34, 35, 37]"
385,2,Dumb,28,"[3, 4, 5, 7, 8, 7, 7, 9, 12, 13, 13, 15, 13, 14, 17, 20, 20, 19, 21, 25, 26, 26, 27, 27, 25, 27, 26, 27, 30, 28]"
386,1,Dumb,34,"[4, 6, 6, 7, 8, 10, 10, 11, 14, 12, 13, 17, 22, 21, 22, 26, 29, 32, 33, 31, 31, 33, 32, 33, 36, 33, 31, 32, 33, 34]"
387,2,Dumb,37,"[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 12, 11, 13, 13, 11, 10, 9, 13, 15, 17, 18, 19, 20, 24, 27, 29, 31, 34, 37]"
388,1,Dumb,31,"[4, 5, 6, 8, 9, 8, 7, 6, 7, 10, 11, 12, 13, 14, 17, 17, 16, 22, 23, 23, 26, 29, 30, 28, 29, 32, 31, 31]"
389,2,Dumb,32,"[3, 5, 5, 5, 8, 11, 14, 16, 16, 15, 16, 17, 20, 21, 20, 22, 23, 20, 21, 22, 22, 20, 26, 25, 26, 27, 29, 32]"
390,1,Dumb,20,"[4, 5, 6, 7, 9, 10, 12, 11, 15, 16, 15, 17, 17, 18, 14, 15, 18, 20, 22, 20, 19, 15, 18, 16, 17, 18, 20, 16, 18, 20]"
391,2,Dumb,46,"[3, 4, 5, 6, 6, 7, 9, 10, 8, 11, 12, 13, 15, 20, 21, 22, 22, 22, 26, 28, 33, 37, 38, 37, 38, 39, 45, 45, 45, 46]"
392,1,Dumb,36,"[4, 5, 7, 8, 8, 9, 9, 9, 11, 13, 13, 14, 18, 18, 16, 18, 21, 26, 28, 32, 35, 35, 34, 35, 34, 34, 35, 39, 34, 36]"
393,2,Dumb,33,"[3, 5, 5, 7, 7, 9, 11, 12, 12, 13, 14, 15, 14, 18, 20, 21, 19, 15, 15, 13, 13, 19, 19, 21, 23, 25, 25, 30, 33]"
394,1,Dumb,34,"[4, 5, 5, 7, 7, 8, 9, 10, 12, 13, 13, 11, 13, 14, 19, 18, 21, 23, 25, 24, 26, 27, 26, 26, 29, 28, 30, 26, 32, 34]"
395,2,Dumb,34,"[3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18, 18, 18, 19, 18, 20, 18, 19, 20, 21, 21, 25, 30, 28, 28, 32, 35, 35, 34]"
396,1,Dumb,22,"[4, 5, 6, 6, 7, 8, 8, 10, 11, 10, 11, 14, 14, 17, 18, 17, 19, 22, 22, 23, 26, 27, 24, 24, 22]"
397,2,Dumb,33,"[3, 4, 6, 7, 8, 10, 11, 11, 15, 16, 16, 18, 17, 16, 20, 24, 20, 22, 21, 22, 23, 27, 32, 33]"
398,1,Dumb,44,"[4, 5, 6, 7, 8, 9, 9, 10, 11, 16, 16, 17, 14, 17, 18, 18, 20, 21, 21, 26, 33, 31, 28, 25, 27, 32, 40, 43, 46, 44]"
399,2,Dumb,21,"[3, 4, 5, 6, 7, 9, 10, 13, 12, 11, 11, 16, 17, 16, 18, 19, 19, 21, 23, 19, 17, 22, 28, 30, 29, 25, 20, 21, 21, 21]"
400,1,Dumb,39,"[4, 5, 6, 8, 7, 11, 11, 11, 13, 16, 16, 19, 20, 22, 22, 21, 23, 24, 19, 18, 23, 25, 28, 32, 32, 38, 40, 40, 39, 39]"
401,2,Dumb,26,"[3, 4, 6, 7, 8, 7, 10, 10, 10, 11, 11, 13, 11, 13, 15, 16, 16, 24, 28, 27, 25, 24, 23, 23, 23, 19, 20, 25, 25, 26]"
402,1,Dumb,34,"[4, 6, 7, 6, 7, 9, 9, 12, 11, 13, 14, 15, 13, 14, 14, 17, 19, 17, 19, 23, 23, 22, 25, 27, 30, 24, 27, 24, 30, 34]"
403,2,Dumb,36,"[3, 3, 6, 7, 9, 9, 10, 11, 12, 12, 13, 17, 18, 21, 23, 20, 23, 25, 24, 23, 26, 27, 27, 27, 33, 35, 38, 37, 33, 36]"
404,1,Dumb,35,"[4, 5, 6, 7, 9, 11, 14, 13, 13, 14, 15, 17, 16, 16, 17, 23, 24, 20, 23, 26, 30, 26, 29, 30, 31, 34, 31, 33, 35, 35]"
405,2,Dumb,31,"[3, 4, 5, 8, 6, 6, 8, 9, 10, 13, 12, 14, 17, 17, 19, 14, 20, 22, 22, 19, 22, 23, 22, 24, 24, 27, 32, 28, 29, 31]"
406,1,Dumb,37,"[4, 5, 6, 6, 7, 9, 11, 11, 11, 12, 14, 15, 14, 15, 17, 17, 21, 19, 21, 22, 23, 22, 26, 28, 31, 30, 30, 39, 38, 37]"
407,2,Dumb,31,"[3, 4, 6, 7, 8, 8, 9, 11, 13, 13, 13, 16, 17, 18, 20, 20, 22, 22, 23, 23, 26, 29, 27, 25, 27, 28, 29, 24, 27, 31]"
408,1,Dumb,33,"[4, 5, 6, 7, 9, 10, 11, 11, 12, 11, 13, 13, 15, 15, 18, 15, 15, 19, 26, 27, 28, 32, 33, 32, 37, 41, 40, 31, 32, 33]"
409,2,Dumb,37,"[3, 4, 5, 6, 7, 7, 9, 10, 13, 15, 15, 16, 17, 18, 21, 24, 24, 23, 19, 20, 19, 19, 21, 21, 19, 21, 29, 31, 33, 37]"
410,1,Dumb,37,"[4, 5, 6, 7, 6, 8, 10, 10, 12, 13, 17, 18, 21, 20, 22, 23, 26, 27, 26, 29, 29, 28, 30, 29, 34, 35, 33, 33, 35, 37]"
411,2,Dumb,28,"[3, 4, 5, 8, 9, 9, 10, 12, 11, 12, 11, 11, 12, 13, 14, 16, 15, 17, 18, 17, 21, 21, 24, 25, 23, 28, 27, 29, 33, 28]"
412,1,Dumb,28,"[4, 5, 7, 8, 10, 11, 11, 12, 15, 16, 14, 16, 16, 17, 20, 22, 23, 23, 25, 27, 27, 28, 28, 31, 33, 29, 26, 27, 32, 28]"
413,2,Dumb,39,"[3, 4, 4, 5, 5, 9, 8, 9, 8, 12, 13, 17, 15, 16, 15, 16, 18, 20, 18, 19, 23, 22, 24, 26, 27, 32, 36, 35, 39]"
414,1,Dumb,40,"[4, 5, 6, 7, 8, 10, 11, 12, 12, 13, 11, 11, 10, 11, 12, 20, 22, 22, 25, 27, 30, 26, 28, 33, 32, 33, 34, 39, 40]"
415,2,Dumb,27,"[3, 4, 5, 6, 7, 7, 9, 10, 11, 15, 17, 21, 22, 22, 24, 17, 19, 20, 18, 19, 22, 23, 24, 24, 23, 24, 26, 22, 27]"
416,1,Dumb,45,"[4, 5, 6, 9, 11, 12, 12, 13, 16, 16, 21, 22, 22, 21, 22, 25, 24, 22, 22, 23, 25, 27, 28, 34, 37, 38, 38, 40, 45, 45]"
417,2,Dumb,25,"[3, 4, 5, 4, 4, 6, 8, 8, 8, 9, 6, 8, 11, 12, 13, 15, 18, 20, 21, 22, 23, 22, 26, 20, 18, 20, 23, 21, 20, 25]"
418,1,Dumb,40,"[4, 5, 6, 7, 9, 10, 11, 11, 13, 13, 13, 19, 20, 21, 24, 23, 21, 18, 19, 22, 26, 22, 25, 23, 23, 26, 30, 27, 32, 40]"
419,2,Dumb,28,"[3, 4, 5, 6, 6, 7, 9, 11, 11, 13, 14, 10, 11, 12, 13, 17, 22, 25, 24, 26, 27, 27, 32, 33, 32, 32, 38, 36, 31, 28]"
420,1,Dumb,26,"[4, 5, 6, 6, 8, 9, 11, 12, 13, 14, 16, 17, 17, 18, 20, 19, 21, 20, 22, 27, 27, 29, 31, 32, 30, 31, 37, 38, 36, 26]"
421,2,Dumb,38,"[3, 4, 6, 8, 8, 9, 10, 9, 10, 12, 12, 14, 16, 15, 18, 19, 20, 22, 21, 19, 20, 20, 24, 24, 25, 26, 24, 28, 38]"
422,1,Dumb,32,"[4, 5, 6, 6, 8, 7, 8, 9, 12, 14, 13, 12, 14, 17, 17, 19, 18, 19, 19, 22, 21, 20, 23, 18, 19, 20, 26, 32]"
423,2,Dumb,34,"[3, 4, 6, 7, 9, 10, 11, 12, 12, 13, 16, 17, 17, 17, 18, 21, 22, 25, 24, 25, 28, 30, 34, 36, 36, 40, 35, 34]"
424,1,Dumb,47,"[4, 5, 5, 6, 6, 7, 8, 9, 10, 12, 14, 14, 17, 18, 17, 18, 22, 23, 24, 24, 22, 21, 25, 28, 33, 30, 34, 36, 42, 47]"
425,2,Dumb,18,"[3, 5, 6, 8, 9, 10, 11, 12, 13, 13, 14, 15, 14, 17, 19, 19, 17, 18, 20, 24, 28, 28, 26, 25, 27, 27, 25, 27, 21, 18]"
426,1,Dumb,33,"[4, 5, 6, 7, 8, 8, 11, 12, 13, 15, 16, 16, 17, 17, 16, 19, 24, 24, 24, 23, 27, 28, 29, 25, 31, 34, 32, 36, 38, 33]"
427,2,Dumb,34,"[3, 4, 5, 6, 9, 9, 8, 9, 10, 10, 12, 13, 16, 18, 19, 18, 17, 18, 21, 22, 20, 22, 29, 28, 24, 29, 29, 28, 32, 34]"
428,1,Dumb,40,"[4, 6, 7, 7, 8, 8, 9, 9, 12, 16, 17, 15, 15, 15, 19, 20, 19, 20, 24, 24, 26, 28, 29, 26, 26, 29, 28, 34, 33, 40]"
429,2,Dumb,32,"[3, 3, 5, 6, 8, 9, 11, 12, 12, 9, 13, 15, 19, 19, 17, 19, 23, 21, 21, 21, 21, 22, 27, 28, 29, 33, 31, 32, 30, 32]"
430,1,Dumb,48,"[4, 5, 6, 7, 8, 11, 11, 10, 11, 10, 11, 12, 16, 20, 22, 21, 23, 23, 27, 29, 30, 27, 28, 30, 30, 29, 30, 38, 45, 48]"
431,2,Dumb,23,"[3, 4, 6, 7, 7, 7, 10, 11, 14, 15, 16, 17, 16, 14, 16, 16, 19, 18, 18, 17, 21, 22, 25, 24, 27, 30, 29, 23, 20, 23]"
432,1,Dumb,37,"[4, 5, 5, 6, 7, 9, 11, 13, 13, 14, 11, 13, 13, 14, 14, 14, 20, 22, 21, 21, 24, 25, 30, 32, 29, 28, 32, 31, 33, 37]"
433,2,Dumb,32,"[3, 5, 7, 7, 8, 8, 8, 9, 13, 15, 16, 17, 19, 21, 23, 23, 19, 22, 23, 24, 23, 26, 21, 25, 28, 29, 29, 31, 30, 32]"
434,1,Dumb,36,"[4, 5, 7, 6, 7, 7, 7, 8, 7, 10, 12, 13, 12, 13, 15, 17, 19, 20, 18, 18, 16, 21, 23, 23, 26, 26, 32, 32, 36, 36]"
435,2,Dumb,43,"[3, 4, 6, 7, 9, 12, 13, 15, 16, 15, 15, 18, 20, 20, 20, 21, 20, 24, 26, 30, 33, 28, 32, 31, 35, 32, 30, 34, 28, 43]"
436,1,Dumb,34,"[4, 5, 6, 6, 9, 10, 12, 11, 11, 10, 15, 17, 16, 20, 20, 23, 24, 22, 19, 20, 21, 17, 18, 21, 23, 27, 30, 30, 31, 34]"
437,2,Dumb,32,"[3, 4, 6, 7, 6, 7, 9, 11, 14, 15, 12, 14, 15, 14, 15, 14, 19, 24, 25, 25, 31, 33, 33, 32, 32, 31, 33, 32, 32, 32]"
438,1,Dumb,40,"[4, 5, 6, 6, 6, 8, 8, 8, 10, 13, 13, 14, 15, 17, 18, 18, 18, 17, 19, 21, 21, 27, 29, 31, 33, 35, 40, 42, 44, 40]"
439,2,Dumb,28,"[3, 4, 6, 8, 9, 10, 12, 13, 13, 13, 15, 15, 18, 16, 20, 23, 23, 24, 24, 26, 26, 22, 23, 22, 24, 22, 20, 19, 24, 28]"
440,1,Dumb,31,"[4, 6, 7, 7, 7, 7, 9, 11, 14, 15, 15, 16, 16, 16, 19, 21, 18, 19, 22, 23, 21, 25, 28, 33, 35, 36, 32, 33, 37, 31]"
441,2,Dumb,34,"[3, 3, 5, 7, 9, 10, 10, 10, 9, 11, 12, 16, 16, 17, 17, 20, 22, 22, 23, 26, 26, 26, 23, 20, 22, 26, 27, 29, 34, 34]"
442,1,Dumb,32,"[4, 6, 6, 9, 9, 10, 11, 12, 13, 15, 18, 17, 18, 18, 18, 20, 16, 17, 21, 20, 24, 27, 26, 29, 32, 27, 28, 30, 30, 32]"
443,2,Dumb,33,"[3, 4, 5, 5, 7, 8, 8, 10, 10, 10, 11, 13, 15, 17, 17, 25, 23, 24, 26, 25, 24, 24, 25, 25, 29, 30, 32, 32, 35, 33]"
444,1,Dumb,41,"[4, 5, 7, 8, 9, 9, 10, 11, 15, 17, 18, 19, 21, 22, 23, 24, 25, 21, 26, 29, 29, 25, 24, 25, 27, 33, 33, 31, 33, 41]"
445,2,Dumb,25,"[3, 4, 4, 6, 7, 8, 9, 10, 9, 8, 10, 11, 10, 11, 13, 13, 19, 20, 18, 18, 23, 26, 27, 29, 29, 26, 29, 33, 30, 25]"
446,1,Dumb,35,"[4, 6, 6, 9, 10, 11, 14, 17, 17, 19, 19, 19, 21, 22, 21, 26, 27, 28, 30, 28, 28, 28, 30, 31, 32, 33, 32, 32, 34, 35]"
447,2,Dumb,35,"[3, 4, 5, 5, 5, 6, 5, 6, 7, 7, 10, 10, 10, 13, 14, 11, 15, 14, 16, 18, 22, 23, 24, 22, 26, 27, 31, 29, 29, 35]"
448,1,Dumb,27,"[4, 5, 5, 5, 8, 8, 9, 11, 13, 13, 14, 14, 13, 12, 13, 14, 15, 14, 14, 18, 17, 19, 16, 16, 19, 21, 22, 21, 21, 27]"
449,2,Dumb,39,"[3, 5, 7, 8, 9, 9, 10, 10, 12, 13, 15, 17, 20, 21, 22, 23, 27, 28, 29, 30, 31, 34, 36, 38, 36, 36, 39, 41, 48, 39]"
450,1,Dumb,25,"[4, 5, 5, 6, 7, 8, 11, 12, 13, 13, 13, 16, 15, 16, 17, 15, 14, 17, 16, 14, 16, 17, 20, 27, 31, 32, 33, 28, 27, 25]"
451,2,Dumb,42,"[3, 5, 6, 7, 8, 9, 8, 10, 11, 14, 14, 16, 17, 17, 21, 25, 25, 26, 30, 31, 31, 32, 31, 27, 25, 25, 32, 35, 42, 42]"
452,1,Dumb,35,"[4, 5, 6, 7, 8, 9, 12, 15, 17, 17, 20, 18, 19, 15, 19, 21, 22, 24, 21, 22, 21, 24, 24, 27, 31, 29, 28, 26, 28, 35]"
453,2,Dumb,35,"[3, 4, 5, 6, 7, 8, 7, 6, 7, 9, 10, 12, 17, 19, 16, 17, 17, 25, 22, 27, 26, 27, 27, 28, 28, 31, 34, 35, 35]"
454,1,Dumb,44,"[4, 5, 6, 7, 7, 9, 9, 11, 9, 11, 12, 13, 14, 16, 18, 21, 21, 24, 24, 26, 27, 32, 32, 33, 34, 36, 42, 45, 44, 44]"
455,2,Dumb,26,"[3, 4, 5, 7, 8, 9, 10, 13, 15, 14, 15, 16, 19, 19, 18, 17, 18, 19, 21, 19, 20, 19, 19, 20, 22, 21, 18, 18, 21, 26]"
456,1,Dumb,46,"[4, 5, 7, 8, 8, 10, 13, 11, 11, 10, 12, 14, 16, 18, 19, 21, 21, 27, 31, 32, 33, 36, 37, 38, 40, 40, 42, 42, 44, 46]"
457,2,Dumb,19,"[3, 4, 4, 7, 7, 8, 9, 11, 14, 15, 17, 15, 15, 19, 16, 17, 19, 14, 12, 13, 14, 13, 14, 21, 16, 17, 21, 19, 21, 19]"
458,1,Dumb,34,"[4, 5, 6, 8, 9, 12, 15, 16, 17, 17, 20, 17, 17, 18, 19, 18, 19, 20, 22, 22, 21, 23, 26, 27, 29, 30, 30, 32, 29, 34]"
459,2,Dumb,36,"[3, 4, 5, 5, 6, 5, 4, 5, 7, 9, 11, 14, 14, 17, 19, 19, 21, 23, 22, 28, 28, 27, 25, 26, 27, 31, 29, 34, 34, 36]"
460,1,Dumb,43,"[4, 5, 6, 7, 8, 9, 10, 11, 11, 13, 14, 16, 18, 19, 20, 21, 20, 22, 23, 20, 25, 26, 25, 29, 31, 30, 34, 36, 39, 43]"
461,2,Dumb,24,"[3, 4, 5, 6, 7, 8, 9, 11, 12, 12, 13, 13, 14, 15, 15, 18, 19, 19, 25, 25, 24, 26, 26, 26, 26, 27, 26, 26, 25, 24]"
462,1,Dumb,28,"[4, 5, 5, 7, 9, 10, 11, 14, 15, 15, 13, 14, 15, 17, 18, 20, 25, 25, 25, 26, 24, 23, 26, 30, 34, 35, 34, 30, 28]"
463,2,Dumb,40,"[3, 5, 7, 6, 7, 7, 8, 7, 9, 13, 14, 17, 16, 17, 17, 17, 15, 17, 18, 22, 26, 27, 27, 23, 21, 24, 30, 34, 40]"
464,1,Dumb,38,"[4, 6, 7, 8, 10, 11, 14, 15, 13, 13, 15, 13, 16, 17, 18, 23, 24, 28, 32, 32, 28, 33, 36, 35, 36, 38, 34, 38]"
465,2,Dumb,24,"[3, 3, 5, 5, 6, 6, 5, 9, 11, 12, 16, 16, 15, 16, 17, 14, 16, 13, 13, 19, 19, 16, 17, 22, 19, 26, 25, 24]"
466,1,Dumb,42,"[4, 5, 7, 8, 8, 7, 9, 11, 12, 13, 12, 11, 15, 16, 16, 17, 17, 18, 21, 22, 23, 24, 26, 27, 25, 27, 30, 31, 38, 42]"
467,2,Dumb,30,"[3, 4, 4, 6, 9, 10, 11, 10, 11, 14, 17, 18, 19, 18, 20, 21, 22, 24, 25, 23, 26, 28, 26, 32, 30, 31, 29, 30, 25, 30]"
468,1,Dumb,29,"[4, 5, 6, 9, 8, 12, 12, 14, 12, 13, 12, 16, 16, 17, 17, 16, 14, 14, 15, 20, 24, 28, 28, 24, 30, 30, 30, 26, 27, 29]"
469,2,Dumb,43,"[3, 4, 5, 6, 7, 6, 8, 10, 12, 14, 15, 14, 15, 17, 20, 25, 26, 27, 28, 26, 23, 24, 32, 29, 28, 28, 34, 36, 41, 43]"
470,1,Dumb,37,"[4, 5, 6, 7, 10, 10, 12, 12, 14, 14, 15, 17, 18, 16, 17, 18, 21, 21, 21, 17, 20, 23, 24, 27, 28, 31, 30, 31, 34, 37]"
471,2,Dumb,29,"[3, 4, 5, 7, 6, 8, 8, 9, 10, 11, 12, 12, 16, 17, 19, 19, 19, 23, 27, 30, 27, 28, 30, 26, 28, 28, 29, 32, 31, 29]"
472,1,Dumb,16,"[4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 16, 18, 16, 18, 19, 19, 18, 20, 21, 20, 22, 23, 24, 19, 19, 27, 25, 24, 16]"
473,2,Dumb,50,"[3, 4, 5, 7, 7, 8, 10, 11, 10, 10, 12, 13, 16, 17, 18, 19, 23, 23, 23, 27, 27, 29, 28, 36, 37, 38, 36, 38, 48, 50]"
474,1,Dumb,17,"[4, 5, 6, 7, 7, 7, 8, 9, 7, 9, 10, 12, 14, 15, 15, 15, 16, 18, 21, 19, 17]"
475,2,Dumb,30,"[3, 5, 5, 7, 9, 10, 11, 15, 16, 16, 18, 18, 17, 19, 21, 22, 24, 23, 25, 33, 30]"
476,1,Dumb,28,"[4, 5, 6, 7, 7, 8, 9, 9, 8, 10, 12, 15, 16, 17, 16, 18, 21, 23, 26, 27, 29, 32, 34, 30, 33, 32, 33, 35, 32, 28]"
477,2,Dumb,44,"[3, 4, 5, 8, 9, 10, 11, 14, 15, 15, 15, 14, 15, 18, 19, 19, 18, 19, 19, 20, 18, 17, 22, 24, 26, 25, 26, 31, 36, 44]"
478,1,Dumb,31,"[4, 6, 7, 7, 8, 7, 8, 9, 9, 13, 13, 15, 18, 16, 16, 15, 17, 21, 23, 27, 26, 29, 30, 33, 34, 30, 31, 30, 31]"
479,2,Dumb,32,"[3, 3, 5, 8, 9, 10, 11, 13, 14, 14, 15, 15, 16, 18, 21, 24, 22, 21, 20, 20, 21, 20, 23, 20, 26, 28, 30, 37, 32]"
480,1,Dumb,48,"[4, 5, 7, 7, 10, 11, 12, 13, 14, 15, 16, 14, 16, 16, 20, 21, 25, 25, 29, 29, 29, 28, 29, 26, 33, 42, 46, 47, 50, 48]"
481,2,Dumb,18,"[3, 4, 5, 6, 5, 6, 7, 8, 10, 10, 14, 15, 17, 17, 16, 17, 15, 17, 15, 18, 21, 21, 27, 29, 22, 16, 14, 17, 16, 18]"
482,1,Dumb,31,"[4, 5, 6, 6, 7, 9, 9, 9, 11, 10, 11, 12, 10, 10, 12, 9, 11, 14, 13, 14, 19, 22, 23, 21, 22, 24, 26, 25, 32, 31]"
483,2,Dumb,35,"[3, 4, 6, 7, 8, 9, 13, 12, 14, 15, 16, 20, 22, 24, 27, 28, 28, 29, 31, 31, 28, 27, 31, 33, 33, 33, 37, 36, 33, 35]"
484,1,Dumb,39,"[4, 6, 6, 8, 9, 13, 14, 14, 17, 19, 21, 21, 20, 17, 18, 14, 15, 16, 18, 19, 19, 24, 27, 32, 36, 37, 40, 39, 40, 39]"
485,2,Dumb,27,"[3, 4, 5, 5, 6, 4, 6, 7, 7, 6, 8, 11, 15, 17, 22, 23, 24, 27, 26, 27, 28, 25, 25, 21, 19, 20, 22, 23, 26, 27]"
486,1,Dumb,32,"[4, 5, 6, 7, 7, 8, 11, 12, 14, 13, 17, 20, 22, 23, 24, 23, 25, 27, 27, 25, 23, 25, 28, 26, 30, 29, 35, 34, 31, 32]"
